league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2015-08-14,Tondela,Sp Lisbon,1.0,2.0,A,0.0,1.0,A,13.0,5.25,1.25,,4.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0
P1,2015-08-15,Belenenses,Rio Ave,3.0,3.0,D,1.0,1.0,D,2.45,3.1,3.0,,5.0,D,1.0,1.0,0.0,6.0,D,0.0,2.0
P1,2015-08-15,Porto,Guimaraes,3.0,0.0,H,1.0,0.0,H,1.18,6.5,15.0,,5.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2015-08-16,Benfica,Estoril,4.0,0.0,H,0.0,0.0,D,1.3,5.5,9.0,,6.0,H,3.0,0.0,4.0,4.0,D,0.0,0.0
P1,2015-08-16,Moreirense,Arouca,0.0,2.0,A,0.0,0.0,D,2.2,3.2,3.4,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2015-08-16,Setubal,Boavista,2.0,2.0,D,2.0,0.0,H,2.25,3.2,3.25,,6.0,D,1.0,1.0,0.0,4.0,H,2.0,2.0
P1,2015-08-16,Sp Braga,Nacional,2.0,1.0,H,1.0,1.0,D,1.73,3.5,5.0,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2015-08-16,Uniao Madeira,Maritimo,2.0,1.0,H,1.0,0.0,H,2.8,3.25,2.5,,6.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2015-08-17,Pacos Ferreira,Academica,1.0,0.0,H,1.0,0.0,H,1.8,3.3,4.75,,0.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-08-21,Rio Ave,Sp Braga,1.0,0.0,H,1.0,0.0,H,3.25,3.2,2.25,,4.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-08-22,Maritimo,Porto,1.0,1.0,D,1.0,1.0,D,9.0,4.5,1.36,,5.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2015-08-22,Sp Lisbon,Pacos Ferreira,1.0,1.0,D,1.0,0.0,H,1.33,5.0,9.0,,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-08-23,Arouca,Benfica,1.0,0.0,H,1.0,0.0,H,10.0,4.75,1.33,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-08-23,Boavista,Tondela,1.0,0.0,H,0.0,0.0,D,1.95,3.3,4.0,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-08-23,Estoril,Moreirense,2.0,0.0,H,0.0,0.0,D,1.7,3.5,5.25,,6.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2015-08-23,Guimaraes,Belenenses,1.0,1.0,D,1.0,0.0,H,1.85,3.3,4.5,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-08-23,Nacional,Uniao Madeira,1.0,0.0,H,1.0,0.0,H,1.8,3.4,4.75,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-08-24,Academica,Setubal,0.0,4.0,A,0.0,1.0,A,2.15,3.3,3.4,,0.0,A,0.0,3.0,-4.0,4.0,A,-1.0,1.0
P1,2015-08-29,Benfica,Moreirense,3.0,2.0,H,0.0,1.0,A,1.2,6.0,15.0,,5.0,H,3.0,0.0,1.0,5.0,A,-1.0,1.0
P1,2015-08-29,Porto,Estoril,2.0,0.0,H,1.0,0.0,H,1.17,6.5,17.0,,5.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-08-29,Setubal,Rio Ave,2.0,2.0,D,0.0,0.0,D,2.38,3.1,3.1,,5.0,D,1.0,1.0,0.0,4.0,D,0.0,0.0
P1,2015-08-30,Academica,Sp Lisbon,1.0,3.0,A,1.0,2.0,A,8.5,4.33,1.4,,6.0,A,0.0,3.0,-2.0,4.0,A,-1.0,3.0
P1,2015-08-30,Pacos Ferreira,Arouca,1.0,1.0,D,1.0,1.0,D,2.1,3.2,3.6,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2015-08-30,Sp Braga,Boavista,4.0,0.0,H,1.0,0.0,H,1.5,3.6,8.5,,6.0,H,3.0,0.0,4.0,4.0,H,1.0,1.0
P1,2015-08-30,Tondela,Nacional,1.0,0.0,H,0.0,0.0,D,2.9,3.1,2.5,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-08-31,Belenenses,Maritimo,1.0,1.0,D,0.0,1.0,A,2.3,3.1,3.25,,0.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-08-31,Uniao Madeira,Guimaraes,0.0,0.0,D,0.0,0.0,D,2.9,3.1,2.5,,0.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-09-11,Benfica,Belenenses,6.0,0.0,H,3.0,0.0,H,1.25,5.5,13.0,,4.0,H,3.0,0.0,6.0,6.0,H,3.0,3.0
P1,2015-09-12,Arouca,Porto,1.0,3.0,A,0.0,1.0,A,9.5,4.5,1.36,,5.0,A,0.0,3.0,-2.0,4.0,A,-1.0,1.0
P1,2015-09-12,Estoril,Sp Braga,1.0,0.0,H,0.0,0.0,D,3.0,3.2,2.4,,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-09-13,Guimaraes,Tondela,1.0,0.0,H,1.0,0.0,H,1.95,3.2,4.2,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-09-13,Maritimo,Setubal,5.0,2.0,H,0.0,1.0,A,1.83,3.4,4.5,,6.0,H,3.0,0.0,3.0,7.0,A,-1.0,1.0
P1,2015-09-13,Moreirense,Uniao Madeira,0.0,0.0,D,0.0,0.0,D,2.25,3.1,3.4,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-09-13,Nacional,Academica,2.0,0.0,H,1.0,0.0,H,1.65,3.6,5.5,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-09-13,Rio Ave,Sp Lisbon,1.0,2.0,A,0.0,2.0,A,7.0,4.0,1.5,,6.0,A,0.0,3.0,-1.0,3.0,A,-2.0,2.0
P1,2015-09-14,Boavista,Pacos Ferreira,0.0,1.0,A,0.0,0.0,D,2.88,3.0,2.63,,0.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-09-18,Setubal,Guimaraes,2.0,2.0,D,1.0,1.0,D,2.45,3.1,3.0,,4.0,D,1.0,1.0,0.0,4.0,D,0.0,2.0
P1,2015-09-19,Pacos Ferreira,Rio Ave,0.0,3.0,A,0.0,2.0,A,1.95,3.2,4.2,,5.0,A,0.0,3.0,-3.0,3.0,A,-2.0,2.0
P1,2015-09-19,Tondela,Estoril,0.0,1.0,A,0.0,0.0,D,2.8,3.1,2.6,,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-09-20,Academica,Boavista,0.0,2.0,A,0.0,1.0,A,2.88,3.0,2.63,,6.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2015-09-20,Porto,Benfica,1.0,0.0,H,0.0,0.0,D,2.0,3.2,4.0,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-09-20,Uniao Madeira,Arouca,0.0,0.0,D,0.0,0.0,D,2.6,3.1,2.8,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-09-21,Belenenses,Moreirense,2.0,0.0,H,2.0,0.0,H,2.1,3.25,3.5,,0.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0
P1,2015-09-21,Sp Braga,Maritimo,5.0,1.0,H,2.0,1.0,H,1.75,3.5,4.75,,0.0,H,3.0,0.0,4.0,6.0,H,1.0,3.0
P1,2015-09-21,Sp Lisbon,Nacional,1.0,0.0,H,0.0,0.0,D,1.29,5.0,12.0,,0.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-09-25,Moreirense,Porto,2.0,2.0,D,0.0,1.0,A,15.0,5.5,1.22,,4.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2015-09-26,Benfica,Pacos Ferreira,3.0,0.0,H,1.0,0.0,H,1.25,5.5,13.0,,5.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2015-09-26,Boavista,Sp Lisbon,0.0,0.0,D,0.0,0.0,D,9.5,5.0,1.33,,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-09-27,Arouca,Belenenses,2.0,2.0,D,0.0,1.0,A,2.4,3.0,3.2,,6.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2015-09-27,Estoril,Uniao Madeira,2.0,1.0,H,1.0,0.0,H,1.73,3.4,5.25,,6.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2015-09-27,Guimaraes,Sp Braga,0.0,1.0,A,0.0,0.0,D,3.5,3.0,2.25,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-09-27,Maritimo,Tondela,1.0,0.0,H,0.0,0.0,D,1.73,3.6,4.75,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-09-27,Nacional,Setubal,1.0,1.0,D,0.0,1.0,A,1.91,3.4,4.0,,6.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-09-28,Rio Ave,Academica,1.0,0.0,H,1.0,0.0,H,1.62,3.6,6.0,,0.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-10-02,Setubal,Estoril,1.0,0.0,H,0.0,0.0,D,2.5,3.2,2.88,,4.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-10-03,Academica,Maritimo,1.0,0.0,H,0.0,0.0,D,4.0,3.1,2.05,,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-10-03,Pacos Ferreira,Nacional,3.0,1.0,H,1.0,1.0,D,2.2,3.5,3.1,,5.0,H,3.0,0.0,2.0,4.0,D,0.0,2.0
P1,2015-10-03,Rio Ave,Boavista,1.0,0.0,H,0.0,0.0,D,2.05,3.3,3.6,,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-10-03,Tondela,Moreirense,1.0,1.0,D,0.0,1.0,A,2.38,3.1,3.1,,5.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-10-04,Porto,Belenenses,4.0,0.0,H,0.0,0.0,D,1.14,7.0,21.0,,6.0,H,3.0,0.0,4.0,4.0,D,0.0,0.0
P1,2015-10-04,Sp Braga,Arouca,0.0,0.0,D,0.0,0.0,D,1.53,4.0,6.0,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-10-04,Sp Lisbon,Guimaraes,5.0,1.0,H,2.0,0.0,H,1.29,5.5,10.0,,6.0,H,3.0,0.0,4.0,6.0,H,2.0,2.0
P1,2015-10-23,Nacional,Boavista,0.0,0.0,D,0.0,0.0,D,1.91,3.25,4.33,,4.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-10-24,Estoril,Rio Ave,2.0,2.0,D,0.0,1.0,A,2.2,3.1,3.5,,5.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2015-10-24,Guimaraes,Academica,1.0,1.0,D,1.0,0.0,H,1.7,3.6,5.0,,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-10-24,Maritimo,Pacos Ferreira,0.0,2.0,A,0.0,1.0,A,1.91,3.4,4.0,,5.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2015-10-25,Arouca,Tondela,1.0,1.0,D,0.0,0.0,D,1.85,3.2,4.75,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-10-25,Benfica,Sp Lisbon,0.0,3.0,A,0.0,3.0,A,2.2,3.2,3.4,,6.0,A,0.0,3.0,-3.0,3.0,A,-3.0,3.0
P1,2015-10-25,Moreirense,Setubal,0.0,2.0,A,0.0,1.0,A,2.3,3.2,3.2,,6.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2015-10-25,Porto,Sp Braga,0.0,0.0,D,0.0,0.0,D,1.33,4.75,9.5,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-10-26,Belenenses,Uniao Madeira,1.0,0.0,H,0.0,0.0,D,1.83,3.4,4.5,,0.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-10-30,Tondela,Benfica,0.0,4.0,A,0.0,3.0,A,13.0,5.25,1.25,,4.0,A,0.0,3.0,-4.0,4.0,A,-3.0,3.0
P1,2015-10-31,Sp Braga,Belenenses,4.0,0.0,H,1.0,0.0,H,1.5,4.0,6.5,,5.0,H,3.0,0.0,4.0,4.0,H,1.0,1.0
P1,2015-10-31,Sp Lisbon,Estoril,1.0,0.0,H,0.0,0.0,D,1.2,6.0,15.0,,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-11-01,Academica,Moreirense,1.0,1.0,D,1.0,0.0,H,2.35,3.0,3.25,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-11-01,Boavista,Maritimo,0.0,1.0,A,0.0,1.0,A,2.7,3.2,2.6,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2015-11-01,Rio Ave,Nacional,1.0,0.0,H,0.0,0.0,D,2.3,3.1,3.3,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-11-01,Setubal,Arouca,0.0,0.0,D,0.0,0.0,D,2.1,3.1,3.75,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-11-02,Pacos Ferreira,Guimaraes,0.0,1.0,A,0.0,0.0,D,2.15,3.2,3.5,,0.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-11-06,Estoril,Academica,1.0,1.0,D,1.0,0.0,H,1.75,3.4,5.0,,4.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-11-07,Guimaraes,Nacional,0.0,1.0,A,0.0,1.0,A,2.1,3.25,3.5,,5.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2015-11-08,Arouca,Sp Lisbon,0.0,1.0,A,0.0,0.0,D,9.0,4.5,1.36,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-11-08,Benfica,Boavista,2.0,0.0,H,1.0,0.0,H,1.14,7.5,19.0,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-11-08,Maritimo,Rio Ave,3.0,2.0,H,2.0,0.0,H,2.1,3.1,3.8,,6.0,H,3.0,0.0,1.0,5.0,H,2.0,2.0
P1,2015-11-08,Moreirense,Pacos Ferreira,2.0,0.0,H,1.0,0.0,H,2.63,3.1,2.75,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-11-08,Porto,Setubal,2.0,0.0,H,0.0,0.0,D,1.18,7.0,13.0,,6.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2015-11-09,Belenenses,Tondela,2.0,1.0,H,1.0,0.0,H,1.75,3.5,4.75,,0.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2015-11-09,Uniao Madeira,Sp Braga,0.0,1.0,A,0.0,0.0,D,4.0,3.4,1.91,,0.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-11-27,Nacional,Maritimo,3.0,1.0,H,1.0,1.0,D,2.38,3.1,3.1,,4.0,H,3.0,0.0,2.0,4.0,D,0.0,2.0
P1,2015-11-28,Boavista,Guimaraes,1.0,2.0,A,1.0,0.0,H,2.5,3.0,3.0,,5.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0
P1,2015-11-28,Setubal,Uniao Madeira,2.0,2.0,D,1.0,0.0,H,1.91,3.2,4.33,,5.0,D,1.0,1.0,0.0,4.0,H,1.0,1.0
P1,2015-11-28,Tondela,Porto,0.0,1.0,A,0.0,1.0,A,19.0,6.5,1.17,,5.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2015-11-29,Academica,Arouca,1.0,1.0,D,1.0,1.0,D,2.5,3.0,3.0,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2015-11-29,Pacos Ferreira,Estoril,2.0,0.0,H,1.0,0.0,H,2.1,3.1,3.8,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-11-29,Rio Ave,Moreirense,0.0,1.0,A,0.0,0.0,D,1.83,3.4,4.5,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-11-30,Sp Braga,Benfica,0.0,2.0,A,0.0,2.0,A,3.0,3.25,2.38,,0.0,A,0.0,3.0,-2.0,2.0,A,-2.0,2.0
P1,2015-11-30,Sp Lisbon,Belenenses,1.0,0.0,H,0.0,0.0,D,1.17,7.5,13.0,,0.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-12-02,Uniao Madeira,Porto,0.0,4.0,A,0.0,3.0,A,11.0,5.0,1.29,,2.0,A,0.0,3.0,-4.0,4.0,A,-3.0,3.0
P1,2015-12-04,Benfica,Academica,3.0,0.0,H,1.0,0.0,H,1.17,6.5,19.0,,4.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2015-12-05,Belenenses,Setubal,0.0,3.0,A,0.0,2.0,A,2.3,3.0,3.4,,5.0,A,0.0,3.0,-3.0,3.0,A,-2.0,2.0
