league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2016-02-21,Porto,Moreirense,3.0,2.0,H,1.0,2.0,A,1.2,6.5,13.0,,6.0,H,3.0,0.0,1.0,5.0,A,-1.0,3.0
P1,2016-02-21,Setubal,Nacional,1.0,1.0,D,0.0,1.0,A,2.9,3.1,2.5,,6.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2016-02-21,Sp Braga,Guimaraes,3.0,3.0,D,2.0,2.0,D,1.55,3.6,7.0,,6.0,D,1.0,1.0,0.0,6.0,D,0.0,4.0
P1,2016-02-21,Tondela,Maritimo,3.0,4.0,A,1.0,2.0,A,2.9,3.1,2.5,,6.0,A,0.0,3.0,-1.0,7.0,A,-1.0,3.0
P1,2016-02-22,Sp Lisbon,Boavista,2.0,0.0,H,2.0,0.0,H,1.22,6.0,13.0,,0.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0
P1,2016-02-26,Nacional,Pacos Ferreira,3.0,0.0,H,1.0,0.0,H,2.0,3.3,3.75,,4.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2016-02-27,Arouca,Sp Braga,0.0,0.0,D,0.0,0.0,D,4.0,3.1,2.05,,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2016-02-27,Boavista,Rio Ave,1.0,2.0,A,0.0,1.0,A,2.9,3.0,2.6,,5.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0
P1,2016-02-27,Estoril,Setubal,3.0,0.0,H,2.0,0.0,H,2.1,3.2,3.6,,5.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0
P1,2016-02-28,Belenenses,Porto,1.0,2.0,A,0.0,2.0,A,11.0,4.5,1.33,,6.0,A,0.0,3.0,-1.0,3.0,A,-2.0,2.0
P1,2016-02-28,Maritimo,Academica,1.0,0.0,H,0.0,0.0,D,1.83,3.5,4.33,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2016-02-28,Moreirense,Tondela,1.0,2.0,A,1.0,1.0,D,1.8,3.5,4.5,,6.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2016-02-29,Benfica,Uniao Madeira,2.0,0.0,H,1.0,0.0,H,1.13,8.0,21.0,,0.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2016-02-29,Guimaraes,Sp Lisbon,0.0,0.0,D,0.0,0.0,D,6.5,3.6,1.57,,0.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2016-03-04,Pacos Ferreira,Maritimo,2.0,2.0,D,0.0,0.0,D,2.45,3.25,2.9,,4.0,D,1.0,1.0,0.0,4.0,D,0.0,0.0
P1,2016-03-05,Sp Lisbon,Benfica,0.0,1.0,A,0.0,1.0,A,2.4,3.1,3.1,,5.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2016-03-06,Academica,Guimaraes,2.0,0.0,H,0.0,0.0,D,3.1,3.2,2.3,,6.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2016-03-06,Boavista,Nacional,0.0,1.0,A,0.0,1.0,A,2.6,3.1,2.8,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2016-03-06,Setubal,Moreirense,0.0,1.0,A,0.0,0.0,D,2.38,3.2,3.0,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2016-03-06,Sp Braga,Porto,3.0,1.0,H,0.0,0.0,D,4.0,3.5,1.91,,6.0,H,3.0,0.0,2.0,4.0,D,0.0,0.0
P1,2016-03-06,Tondela,Arouca,0.0,1.0,A,0.0,0.0,D,3.1,3.0,2.45,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2016-03-06,Uniao Madeira,Belenenses,0.0,0.0,D,0.0,0.0,D,2.9,3.1,2.5,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2016-03-07,Rio Ave,Estoril,1.0,3.0,A,0.0,1.0,A,2.0,3.3,3.8,,0.0,A,0.0,3.0,-2.0,4.0,A,-1.0,1.0
P1,2016-03-11,Maritimo,Boavista,0.0,3.0,A,0.0,0.0,D,1.91,3.3,4.2,,4.0,A,0.0,3.0,-3.0,3.0,D,0.0,0.0
P1,2016-03-12,Estoril,Sp Lisbon,1.0,2.0,A,0.0,2.0,A,9.0,4.2,1.4,,5.0,A,0.0,3.0,-1.0,3.0,A,-2.0,2.0
P1,2016-03-12,Porto,Uniao Madeira,3.0,2.0,H,1.0,0.0,H,1.17,7.0,15.0,,5.0,H,3.0,0.0,1.0,5.0,H,1.0,1.0
P1,2016-03-13,Arouca,Setubal,1.0,0.0,H,1.0,0.0,H,1.91,3.2,4.33,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2016-03-13,Belenenses,Sp Braga,3.0,0.0,H,0.0,0.0,D,3.6,3.2,2.1,,6.0,H,3.0,0.0,3.0,3.0,D,0.0,0.0
P1,2016-03-13,Guimaraes,Pacos Ferreira,0.0,1.0,A,0.0,1.0,A,2.0,3.2,4.0,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2016-03-13,Moreirense,Academica,2.0,2.0,D,0.0,1.0,A,2.1,3.25,3.5,,6.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2016-03-13,Nacional,Rio Ave,1.0,0.0,H,0.0,0.0,D,2.25,3.2,3.3,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2016-03-14,Benfica,Tondela,4.0,1.0,H,2.0,0.0,H,1.11,8.0,26.0,,0.0,H,3.0,0.0,3.0,5.0,H,2.0,2.0
P1,2016-03-18,Rio Ave,Maritimo,1.0,0.0,H,1.0,0.0,H,1.83,3.6,4.2,,4.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2016-03-19,Setubal,Porto,0.0,1.0,A,0.0,1.0,A,9.0,5.0,1.33,,5.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2016-03-19,Sp Lisbon,Arouca,5.0,1.0,H,4.0,0.0,H,1.2,6.0,15.0,,5.0,H,3.0,0.0,4.0,6.0,H,4.0,4.0
P1,2016-03-20,Academica,Estoril,0.0,3.0,A,0.0,2.0,A,2.38,3.2,3.0,,6.0,A,0.0,3.0,-3.0,3.0,A,-2.0,2.0
P1,2016-03-20,Boavista,Benfica,0.0,1.0,A,0.0,0.0,D,13.0,5.25,1.25,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2016-03-20,Nacional,Guimaraes,3.0,2.0,H,1.0,2.0,A,2.3,3.1,3.25,,6.0,H,3.0,0.0,1.0,5.0,A,-1.0,3.0
P1,2016-03-20,Pacos Ferreira,Moreirense,0.0,0.0,D,0.0,0.0,D,2.0,3.3,3.8,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2016-03-20,Sp Braga,Uniao Madeira,2.0,0.0,H,1.0,0.0,H,1.33,5.0,9.0,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2016-03-20,Tondela,Belenenses,2.0,2.0,D,0.0,1.0,A,3.1,3.1,2.4,,6.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2016-04-01,Benfica,Sp Braga,5.0,1.0,H,3.0,0.0,H,1.53,3.75,7.0,,4.0,H,3.0,0.0,4.0,6.0,H,3.0,3.0
P1,2016-04-02,Arouca,Academica,3.0,2.0,H,3.0,1.0,H,2.1,3.25,3.6,,5.0,H,3.0,0.0,1.0,5.0,H,2.0,4.0
P1,2016-04-02,Guimaraes,Boavista,1.0,1.0,D,1.0,1.0,D,2.05,3.1,4.0,,5.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2016-04-02,Maritimo,Nacional,2.0,0.0,H,0.0,0.0,D,2.38,3.2,3.0,,5.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2016-04-03,Estoril,Pacos Ferreira,1.0,0.0,H,1.0,0.0,H,2.2,3.2,3.4,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2016-04-03,Moreirense,Rio Ave,0.0,1.0,A,0.0,0.0,D,2.8,3.3,2.45,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2016-04-03,Uniao Madeira,Setubal,2.0,2.0,D,2.0,0.0,H,2.25,3.1,3.4,,6.0,D,1.0,1.0,0.0,4.0,H,2.0,2.0
P1,2016-04-04,Belenenses,Sp Lisbon,2.0,5.0,A,0.0,2.0,A,9.0,5.0,1.33,,0.0,A,0.0,3.0,-3.0,7.0,A,-2.0,2.0
P1,2016-04-04,Porto,Tondela,0.0,1.0,A,0.0,0.0,D,1.1,9.0,23.0,,0.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2016-04-08,Boavista,Arouca,0.0,0.0,D,0.0,0.0,D,2.38,3.0,3.25,,4.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2016-04-09,Academica,Benfica,1.0,2.0,A,1.0,1.0,D,12.0,4.75,1.3,,5.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2016-04-09,Sp Lisbon,Maritimo,3.0,1.0,H,1.0,0.0,H,1.2,6.0,15.0,,5.0,H,3.0,0.0,2.0,4.0,H,1.0,1.0
P1,2016-04-10,Nacional,Estoril,4.0,1.0,H,1.0,0.0,H,2.15,3.1,3.6,,6.0,H,3.0,0.0,3.0,5.0,H,1.0,1.0
P1,2016-04-10,Pacos Ferreira,Porto,1.0,0.0,H,0.0,0.0,D,8.5,4.33,1.4,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2016-04-10,Setubal,Belenenses,0.0,1.0,A,0.0,0.0,D,2.38,3.25,3.0,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2016-04-10,Sp Braga,Moreirense,1.0,1.0,D,0.0,0.0,D,1.44,4.0,8.0,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2016-04-10,Tondela,Uniao Madeira,1.0,0.0,H,1.0,0.0,H,2.3,3.1,3.2,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2016-04-11,Rio Ave,Guimaraes,2.0,0.0,H,2.0,0.0,H,2.0,3.2,4.0,,0.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0
P1,2016-04-16,Arouca,Rio Ave,0.0,0.0,D,0.0,0.0,D,2.6,3.2,2.7,,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2016-04-16,Estoril,Boavista,1.0,0.0,H,0.0,0.0,D,2.25,3.1,3.4,,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2016-04-16,Moreirense,Sp Lisbon,0.0,1.0,A,0.0,1.0,A,13.0,5.25,1.25,,5.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2016-04-17,Belenenses,Academica,1.0,1.0,D,1.0,0.0,H,2.2,3.2,3.4,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2016-04-17,Maritimo,Guimaraes,3.0,0.0,H,2.0,0.0,H,2.38,3.2,3.0,,6.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0
P1,2016-04-17,Porto,Nacional,4.0,0.0,H,2.0,0.0,H,1.29,5.5,10.0,,6.0,H,3.0,0.0,4.0,4.0,H,2.0,2.0
P1,2016-04-17,Uniao Madeira,Pacos Ferreira,3.0,4.0,A,2.0,0.0,H,2.6,3.1,2.8,,6.0,A,0.0,3.0,-1.0,7.0,H,2.0,2.0
P1,2016-04-18,Benfica,Setubal,2.0,1.0,H,2.0,1.0,H,1.14,7.5,17.0,,0.0,H,3.0,0.0,1.0,3.0,H,1.0,3.0
P1,2016-04-18,Sp Braga,Tondela,3.0,0.0,H,1.0,0.0,H,1.36,4.75,8.0,,0.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2016-04-22,Boavista,Belenenses,1.0,0.0,H,1.0,0.0,H,1.95,3.1,4.33,,4.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2016-04-23,Academica,Porto,1.0,2.0,A,1.0,1.0,D,9.0,4.5,1.36,,5.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2016-04-23,Pacos Ferreira,Sp Braga,1.0,0.0,H,1.0,0.0,H,3.8,3.3,2.0,,5.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2016-04-23,Sp Lisbon,Uniao Madeira,2.0,0.0,H,2.0,0.0,H,1.13,8.0,21.0,,5.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0
P1,2016-04-24,Guimaraes,Estoril,1.0,1.0,D,0.0,0.0,D,2.4,3.1,3.1,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2016-04-24,Maritimo,Arouca,1.0,2.0,A,0.0,2.0,A,2.2,3.2,3.4,,6.0,A,0.0,3.0,-1.0,3.0,A,-2.0,2.0
P1,2016-04-24,Nacional,Moreirense,0.0,1.0,A,0.0,1.0,A,2.0,3.4,3.75,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2016-04-24,Rio Ave,Benfica,0.0,1.0,A,0.0,0.0,D,8.0,4.5,1.4,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2016-04-24,Setubal,Tondela,0.0,1.0,A,0.0,0.0,D,2.05,3.4,3.6,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2016-04-29,Benfica,Guimaraes,1.0,0.0,H,0.0,0.0,D,1.11,9.0,19.0,,4.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2016-04-29,Sp Braga,Setubal,3.0,2.0,H,1.0,1.0,D,1.44,4.33,7.0,,4.0,H,3.0,0.0,1.0,5.0,D,0.0,2.0
P1,2016-04-30,Belenenses,Pacos Ferreira,0.0,2.0,A,0.0,1.0,A,2.6,3.0,2.88,,5.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2016-04-30,Porto,Sp Lisbon,1.0,3.0,A,1.0,2.0,A,3.25,3.1,2.3,,5.0,A,0.0,3.0,-2.0,4.0,A,-1.0,3.0
P1,2016-04-30,Tondela,Rio Ave,1.0,1.0,D,1.0,0.0,H,3.1,3.1,2.4,,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2016-05-01,Arouca,Nacional,3.0,0.0,H,2.0,0.0,H,1.85,3.4,4.33,,6.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0
P1,2016-05-01,Estoril,Maritimo,2.0,1.0,H,0.0,1.0,A,2.05,3.4,3.6,,6.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2016-05-01,Moreirense,Boavista,1.0,1.0,D,1.0,1.0,D,2.63,3.0,2.88,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2016-05-01,Uniao Madeira,Academica,3.0,1.0,H,1.0,0.0,H,2.5,3.2,2.8,,6.0,H,3.0,0.0,2.0,4.0,H,1.0,1.0
P1,2016-05-06,Pacos Ferreira,Tondela,1.0,4.0,A,1.0,1.0,D,1.7,3.6,5.0,,4.0,A,0.0,3.0,-3.0,5.0,D,0.0,2.0
P1,2016-05-07,Academica,Sp Braga,0.0,0.0,D,0.0,0.0,D,3.75,3.4,2.0,,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2016-05-07,Rio Ave,Porto,1.0,3.0,A,1.0,1.0,D,4.2,3.5,1.85,,5.0,A,0.0,3.0,-2.0,4.0,D,0.0,2.0
P1,2016-05-07,Sp Lisbon,Setubal,5.0,0.0,H,2.0,0.0,H,1.1,9.0,23.0,,5.0,H,3.0,0.0,5.0,5.0,H,2.0,2.0
P1,2016-05-08,Boavista,Uniao Madeira,1.0,0.0,H,1.0,0.0,H,2.2,3.1,3.5,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2016-05-08,Guimaraes,Moreirense,4.0,1.0,H,1.0,1.0,D,2.0,3.3,3.8,,6.0,H,3.0,0.0,3.0,5.0,D,0.0,2.0
P1,2016-05-08,Maritimo,Benfica,0.0,2.0,A,0.0,0.0,D,9.0,5.0,1.33,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2016-05-08,Nacional,Belenenses,2.0,2.0,D,1.0,0.0,H,2.15,3.25,3.4,,6.0,D,1.0,1.0,0.0,4.0,H,1.0,1.0
P1,2016-05-09,Estoril,Arouca,1.0,1.0,D,0.0,1.0,A,2.25,3.2,3.3,,0.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2016-05-14,Arouca,Guimaraes,2.0,2.0,D,0.0,2.0,A,2.38,3.5,2.8,,5.0,D,1.0,1.0,0.0,4.0,A,-2.0,2.0
P1,2016-05-14,Belenenses,Estoril,2.0,1.0,H,2.0,1.0,H,3.1,3.5,2.2,,5.0,H,3.0,0.0,1.0,3.0,H,1.0,3.0
P1,2016-05-14,Porto,Boavista,4.0,0.0,H,1.0,0.0,H,1.29,5.5,9.5,,5.0,H,3.0,0.0,4.0,4.0,H,1.0,1.0
P1,2016-05-14,Setubal,Pacos Ferreira,0.0,0.0,D,0.0,0.0,D,2.3,3.5,2.9,,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2016-05-14,Tondela,Academica,2.0,0.0,H,1.0,0.0,H,1.57,4.0,5.75,,5.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2016-05-14,Uniao Madeira,Rio Ave,1.0,2.0,A,1.0,0.0,H,2.45,3.1,3.0,,5.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0
P1,2016-05-15,Benfica,Nacional,4.0,1.0,H,2.0,0.0,H,1.1,9.0,21.0,,6.0,H,3.0,0.0,3.0,5.0,H,2.0,2.0
P1,2016-05-15,Moreirense,Maritimo,2.0,1.0,H,1.0,0.0,H,2.05,3.5,3.5,,6.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2016-05-15,Sp Braga,Sp Lisbon,0.0,4.0,A,0.0,2.0,A,7.0,4.33,1.44,,6.0,A,0.0,3.0,-4.0,4.0,A,-2.0,2.0
